time_s,data_time,temp_cabin_zone_degree,temp_duct_supply_zone_degree
2380,04/01/2021,28.419,15.199
2381,04/01/2021,28.891,41.231
2382,04/01/2021,22.215,34.393
2383,04/01/2021,20.964,17.148
2384,04/01/2021,25.97,13.805
2385,04/01/2021,28.342,31.187
2386,04/01/2021,26.77,12.333
2387,04/01/2021,26.901,44.262
2388,04/01/2021,20.551,39.422
2389,04/01/2021,19.704,14.926
2390,04/01/2021,22.768,13.558
2391,04/01/2021,28.153,29.216
2392,04/01/2021,20.013,22.86
2393,04/01/2021,26.2,27.799
2394,04/01/2021,25.243,56.06
2395,04/01/2021,24.789,22.471
2396,04/01/2021,25.149,59.637
2397,04/01/2021,24.786,30.393
2398,04/01/2021,23.371,36.21
2399,04/01/2021,22.171,24.408
2400,04/01/2021,28.231,15.495
2401,04/01/2021,22.105,45.969
2402,04/01/2021,21.876,48.31
2403,04/01/2021,28.137,27.724
2404,04/01/2021,24.49,10.56
2405,04/01/2021,26.765,51.739
2406,04/01/2021,27.985,29.941
2407,04/01/2021,26.125,11.695
2408,04/01/2021,25.44,49.88
2409,04/01/2021,25.887,59.146
2410,04/01/2021,20.767,57.54
2411,04/01/2021,18.162,35.523
2412,04/01/2021,28.95,33.911
2413,04/01/2021,20.752,42.509
2414,04/01/2021,27.566,56.071
2415,04/01/2021,24.172,37.87
2416,04/01/2021,28.47,35.747
2417,04/01/2021,22.323,53.125
2418,04/01/2021,19.535,39.911
2419,04/01/2021,20.526,45.898
2420,04/01/2021,25.544,59.981
2421,04/01/2021,21.683,27.282
2422,04/01/2021,21.342,14.668
2423,04/01/2021,24.379,11.424
2424,04/01/2021,21.038,39.385
2425,04/01/2021,21.082,35.437
2426,04/01/2021,27.472,7.582
2427,04/01/2021,21.636,44.097
2428,04/01/2021,18.247,14.695
2429,04/01/2021,20.974,43.376
2430,04/01/2021,27.313,12.355
2431,04/01/2021,25.534,41.952
2432,04/01/2021,21.878,49.553
2433,04/01/2021,23.195,26.895
2434,04/01/2021,21.087,26.404
2435,04/01/2021,27.452,40.792
2436,04/01/2021,25.019,32.491
2437,04/01/2021,23.697,13.82
2438,04/01/2021,26.435,47.34
2439,04/01/2021,24.525,62.61
2440,04/01/2021,20.695,61.205
2441,04/01/2021,23.395,48.907
2442,04/01/2021,22.084,25.09
2443,04/01/2021,20.406,20.484
2444,04/01/2021,24.284,44.761
2445,04/01/2021,24.362,5.552
2446,04/01/2021,24.365,28.593
2447,04/01/2021,18.619,40.31
2448,04/01/2021,18.345,59.977
2449,04/01/2021,27.505,28.286
2450,04/01/2021,18.042,53.245
2451,04/01/2021,27.167,14.574
2452,04/01/2021,21.606,31.812
2453,04/01/2021,25.507,48.44
2454,04/01/2021,26.845,13.796
2455,04/01/2021,25.823,24.223
2456,04/01/2021,18.526,2.125
2457,04/01/2021,21.086,10.423
2458,04/01/2021,26.144,21.632
2459,04/01/2021,25.235,31.027
2460,04/01/2021,19.994,5.202
2461,04/01/2021,21.001,33.167
2462,04/01/2021,21.795,51.876
2463,04/01/2021,28.731,43.711
2464,04/01/2021,28.485,42.848
2465,04/01/2021,23.378,41.52
2466,04/01/2021,26.514,28.271
2467,04/01/2021,18.839,48.182
2468,04/01/2021,22.492,5.752
2469,04/01/2021,18.587,32.209
2470,04/01/2021,25.271,34.438
2471,04/01/2021,22.236,53.184
2472,04/01/2021,27.845,19.288
2473,04/01/2021,24.767,4.094
2474,04/01/2021,26.96,60.174
2475,04/01/2021,23.12,3.613
2476,04/01/2021,20.517,61.334
2477,04/01/2021,22.227,62.178
2478,04/01/2021,25.983,10.506
2479,04/01/2021,18.785,16.079
2480,04/01/2021,19.619,17.384
2481,04/01/2021,21.045,7.668
2482,04/01/2021,24.902,16.144
2483,04/01/2021,19.158,50.9
2484,04/01/2021,21.485,28.308
2485,04/01/2021,23.64,28.112
2486,04/01/2021,27.181,57.973
2487,04/01/2021,19.316,34.511
2488,04/01/2021,28.39,38.333
2489,04/01/2021,22.583,17.895
2490,04/01/2021,20.287,21.198
2491,04/01/2021,21.028,30.52
2492,04/01/2021,24.451,20.466
2493,04/01/2021,24.568,42.659
2494,04/01/2021,21.141,51.539
2495,04/01/2021,28.613,20.006
2496,04/01/2021,20.299,23.84
2497,04/01/2021,21.248,16.063
2498,04/01/2021,22.692,30.764
2499,04/01/2021,26.138,54.961
2500,04/01/2021,22.585,27.042
2501,04/01/2021,23.555,48.526
2502,04/01/2021,18.809,16.243
2503,04/01/2021,24.259,41.793
2504,04/01/2021,27.307,48.97
2505,04/01/2021,23.543,2.356
2506,04/01/2021,27.438,29.64
2507,04/01/2021,18.113,25.856
2508,04/01/2021,21.41,35.206
2509,04/01/2021,22.969,49.326
2510,04/01/2021,27.047,53.178
2511,04/01/2021,23.869,42.496
2512,04/01/2021,19.408,19.677
2513,04/01/2021,24.929,27.277
2514,04/01/2021,26.614,27.19
2515,04/01/2021,21.77,9.599
2516,04/01/2021,23.391,57.354
2517,04/01/2021,20.176,62.258
2518,04/01/2021,23.525,57.08
2519,04/01/2021,24.669,10.63
2520,04/01/2021,26.726,21.764
2521,04/01/2021,18.658,2.335
2522,04/01/2021,28.265,13.748
2523,04/01/2021,27.145,44.433
2524,04/01/2021,28.423,31.279
2525,04/01/2021,18.279,50.159
2526,04/01/2021,26.442,62.908
2527,04/01/2021,27.202,31.366
2528,04/01/2021,21.927,7.322
2529,04/01/2021,19.05,28.888
2530,04/01/2021,19.003,5.313
2531,04/01/2021,20.334,11.27
2532,04/01/2021,28.876,29.4
2533,04/01/2021,25.105,25.969
2534,04/01/2021,21.735,59.618
2535,04/01/2021,19.745,54.154
2536,04/01/2021,28.257,56.252
2537,04/01/2021,22.782,33.342
2538,04/01/2021,24.851,22.895
2539,04/01/2021,25.104,57.133
2540,04/01/2021,22.46,46.669
2541,04/01/2021,18.14,52.182
2542,04/01/2021,18.804,23.682
2543,04/01/2021,22.032,24.235
2544,04/01/2021,22.149,33.92
2545,04/01/2021,23.282,8.597
2546,04/01/2021,23.705,53.499
2547,04/01/2021,21.842,60.362
2548,04/01/2021,21.913,44.501
2549,04/01/2021,23.609,33.614
2550,04/01/2021,23.446,16.337
2551,04/01/2021,20.277,16.262
2552,04/01/2021,21.851,43.128
2553,04/01/2021,27.299,11.721
2554,04/01/2021,28.291,42.264
2555,04/01/2021,24.782,57.575
2556,04/01/2021,25.597,2.783
2557,04/01/2021,23.544,27.312
2558,04/01/2021,25.353,57.8
2559,04/01/2021,26.3,21.685
2560,04/01/2021,22.94,23.921
2561,04/01/2021,24.102,40.709
2562,04/01/2021,22.68,7.515
2563,04/01/2021,25.636,61.468
2564,04/01/2021,28.038,8.675
2565,04/01/2021,20.938,11.043
2566,04/01/2021,18.975,58.841
2567,04/01/2021,22.403,11.584
2568,04/01/2021,21.989,31.49
2569,04/01/2021,22.42,45.625
2570,04/01/2021,19.204,4.264
2571,04/01/2021,22.939,53.261
2572,04/01/2021,23.4,32.458
2573,04/01/2021,22.59,54.32
2574,04/01/2021,26.536,18.199
2575,04/01/2021,23.036,31.558
2576,04/01/2021,24.114,59.983
2577,04/01/2021,24.667,38.939
2578,04/01/2021,18.92,18.937
2579,04/01/2021,25.05,48.797
2580,04/01/2021,19.616,18.164
2581,04/01/2021,19.733,10.666
2582,04/01/2021,19.711,58.982
2583,04/01/2021,18.467,13.996
2584,04/01/2021,22.568,39.041
2585,04/01/2021,21.096,2.615
2586,04/01/2021,23.308,2.413
2587,04/01/2021,23.382,15.29
2588,04/01/2021,24.576,47.75
2589,04/01/2021,19.202,26.62
2590,04/01/2021,25.865,25.682
2591,04/01/2021,19.499,17.693
2592,04/01/2021,22.889,21.244
2593,04/01/2021,28.154,21.841
2594,04/01/2021,20.924,46.913
2595,04/01/2021,23.963,28.104
2596,04/01/2021,28.183,32.666
2597,04/01/2021,26.244,28.791
2598,04/01/2021,23.717,46.53
2599,04/01/2021,18.958,60.579
2600,04/01/2021,24.634,3.823
2601,04/01/2021,24.91,44.794
2602,04/01/2021,26.748,57.12
2603,04/01/2021,20.865,29.058
2604,04/01/2021,22.473,53.825
2605,04/01/2021,23.107,6.257
2606,04/01/2021,20.3,57.953
2607,04/01/2021,20.414,9.209
2608,04/01/2021,27.098,34.148
2609,04/01/2021,27.103,22.974
2610,04/01/2021,22.779,8.048
2611,04/01/2021,28.259,39.516
2612,04/01/2021,19.782,24.808
2613,04/01/2021,26.469,53.126
2614,04/01/2021,27.51,10.788
2615,04/01/2021,20.324,6.509
2616,04/01/2021,28.907,44.656
2617,04/01/2021,18.762,45.987
2618,04/01/2021,22.196,15.975
2619,04/01/2021,25.39,11.034
2620,04/01/2021,21.024,31.135
2621,04/01/2021,28.261,44.623
2622,04/01/2021,19.75,41.791
2623,04/01/2021,25.948,7.965
2624,04/01/2021,20.188,53.532
2625,04/01/2021,27.497,7.64
2626,04/01/2021,24.283,15.681
2627,04/01/2021,19.351,43.29
2628,04/01/2021,22.064,8.179
2629,04/01/2021,18.013,4.807
2630,04/01/2021,19.769,39.613
2631,04/01/2021,28.084,54.388
2632,04/01/2021,20.905,40.639
2633,04/01/2021,21.967,46.026
2634,04/01/2021,21.33,27.121
2635,04/01/2021,19.777,57.787
2636,04/01/2021,21.703,14.726
2637,04/01/2021,19.358,57.828
2638,04/01/2021,23.786,5.841
2639,04/01/2021,22.22,20.784
2640,04/01/2021,25.378,38.05
2641,04/01/2021,19.421,28.738
2642,04/01/2021,26.88,44.69
2643,04/01/2021,20.015,30.311
2644,04/01/2021,24.674,31.308
2645,04/01/2021,21.953,47.706
2646,04/01/2021,25.616,59.978
2647,04/01/2021,25.681,22.994
2648,04/01/2021,19.285,8.41
2649,04/01/2021,26.427,30.122
2650,04/01/2021,20.181,11.083
2651,04/01/2021,28.402,52.283
2652,04/01/2021,23.607,24.895
2653,04/01/2021,22.63,61.725
2654,04/01/2021,28.505,15.194
2655,04/01/2021,23.579,50.207
2656,04/01/2021,21.239,28.412
2657,04/01/2021,21.712,31.902
2658,04/01/2021,20.949,17.43
2659,04/01/2021,18.524,50.765
2660,04/01/2021,19.249,35.715
2661,04/01/2021,18.139,29.835
2662,04/01/2021,25.087,8.718
2663,04/01/2021,21.126,12.508
2664,04/01/2021,26.064,11.218
2665,04/01/2021,25.433,44.66
2666,04/01/2021,27.788,15.089
2667,04/01/2021,23.386,52.937
2668,04/01/2021,20.659,36.83
2669,04/01/2021,25.319,17.75
2670,04/01/2021,20.894,6.157
2671,04/01/2021,23.885,36.358
2672,04/01/2021,18.369,28.776
2673,04/01/2021,21.409,34.752
2674,04/01/2021,21.027,22.655
2675,04/01/2021,28.49,16.362
2676,04/01/2021,26.56,45.963
2677,04/01/2021,24.084,35.335
2678,04/01/2021,19.309,14.53
2679,04/01/2021,20.33,34.366
2680,04/01/2021,20.863,19.226
2681,04/01/2021,24.614,26.164
2682,04/01/2021,21.977,44.081
2683,04/01/2021,28.854,26.049
2684,04/01/2021,18.154,48.828
2685,04/01/2021,18.116,37.475
2686,04/01/2021,27.779,42.959
2687,04/01/2021,22.956,16.397
2688,04/01/2021,22.55,21.81
2689,04/01/2021,20.262,52.558
2690,04/01/2021,18.13,58.235
2691,04/01/2021,26.206,59.646
2692,04/01/2021,23.223,22.341
2693,04/01/2021,27.431,8.045
2694,04/01/2021,22.967,30.881
2695,04/01/2021,25.651,15.861
2696,04/01/2021,18.467,42.124
2697,04/01/2021,19.9,56.488
2698,04/01/2021,20.467,48.429
2699,04/01/2021,22.724,6.859
2700,04/01/2021,27.938,13.893
2701,04/01/2021,22.425,38.428
2702,04/01/2021,19.214,5.233
2703,04/01/2021,27.943,8.559
2704,04/01/2021,25.198,28.662
2705,04/01/2021,24.049,46.36
2706,04/01/2021,26.351,19.51
2707,04/01/2021,26.227,62.908
2708,04/01/2021,21.99,19.414
2709,04/01/2021,21.423,15.367
2710,04/01/2021,20.54,37.426
2711,04/01/2021,24.921,30.027
2712,04/01/2021,20.557,42.693
2713,04/01/2021,26.195,35.467
2714,04/01/2021,21.28,15.856
2715,04/01/2021,23.79,47.01
2716,04/01/2021,26.106,9.513
2717,04/01/2021,18.309,34.539
2718,04/01/2021,27.194,45.36
2719,04/01/2021,23.092,58.195
2720,04/01/2021,27.771,52.87
2721,04/01/2021,28.867,40.386
2722,04/01/2021,23.978,53.495
2723,04/01/2021,27.008,26.466
2724,04/01/2021,21.347,12.565
2725,04/01/2021,27.687,62.74
2726,04/01/2021,22.166,42.828
2727,04/01/2021,26.522,27.019
2728,04/01/2021,25.305,46.711
2729,04/01/2021,28.537,46.45
2730,04/01/2021,28.794,42.045
2731,04/01/2021,23.59,45.127
2732,04/01/2021,24.763,60.627
2733,04/01/2021,28.889,16.08
2734,04/01/2021,21.18,12.381
2735,04/01/2021,19.525,44.541
2736,04/01/2021,18.387,55.893
2737,04/01/2021,24.112,18.788
2738,04/01/2021,20.82,35.146
2739,04/01/2021,23.942,27.414
2740,04/01/2021,28.888,56.391
2741,04/01/2021,25.328,54.253
2742,04/01/2021,28.042,32.896
2743,04/01/2021,21.008,59.949
2744,04/01/2021,25.513,23.832
2745,04/01/2021,18.01,56.361
2746,04/01/2021,26.161,8.546
2747,04/01/2021,25.662,13.151
2748,04/01/2021,25.107,41.585
2749,04/01/2021,24.6,14.219
2750,04/01/2021,19.131,42.682
2751,04/01/2021,22.702,35.732
2752,04/01/2021,22.956,25.288
2753,04/01/2021,21.491,40.954
2754,04/01/2021,24.587,29.677
2755,04/01/2021,28.395,53.354
2756,04/01/2021,25.655,27.462
2757,04/01/2021,23.204,30.485
2758,04/01/2021,23.98,5.84
2759,04/01/2021,25.824,62.695
2760,04/01/2021,27.666,32.087
2761,04/01/2021,25.495,15.791
2762,04/01/2021,20.503,46.65
2763,04/01/2021,23.818,35.215
2764,04/01/2021,21.791,44.208
2765,04/01/2021,27.785,56.736
2766,04/01/2021,28.311,19.299
2767,04/01/2021,20.681,60.422
2768,04/01/2021,20.166,59.289
2769,04/01/2021,22.873,8.94
2770,04/01/2021,21.701,17.473
2771,04/01/2021,23.131,32.944
2772,04/01/2021,27.11,62.746
2773,04/01/2021,28.722,25.305
2774,04/01/2021,24.835,48.79
2775,04/01/2021,18.458,15.988
2776,04/01/2021,23.979,57.062
2777,04/01/2021,22.444,59.93
2778,04/01/2021,22.77,47.411
2779,04/01/2021,20.995,24.684
2780,04/01/2021,22.847,14.845
2781,04/01/2021,25.617,14.21
2782,04/01/2021,28.602,16.977
2783,04/01/2021,28.574,32.673
2784,04/01/2021,26.325,43.683
2785,04/01/2021,28.715,45.485
2786,04/01/2021,20.892,37.932
2787,04/01/2021,21.908,11.136
2788,04/01/2021,27.261,55.788
2789,04/01/2021,24.418,11.196
2790,04/01/2021,28.819,44.895
2791,04/01/2021,26.232,35.486
2792,04/01/2021,18.582,52.544
2793,04/01/2021,22.345,53.628
2794,04/01/2021,20.618,53.208
2795,04/01/2021,28.382,27.636
2796,04/01/2021,18.658,62.048
2797,04/01/2021,18.471,4.023
2798,04/01/2021,27.047,13.58
2799,04/01/2021,21.396,24.16
2800,04/01/2021,28.379,56.628
2801,04/01/2021,23.385,57.591
2802,04/01/2021,21.468,2.843
2803,04/01/2021,20.585,32.305
2804,04/01/2021,20.089,10.131
2805,04/01/2021,21.728,12.065
2806,04/01/2021,19.406,9.137
2807,04/01/2021,23.198,37.8
2808,04/01/2021,19.772,32.189
2809,04/01/2021,27.724,6.056
2810,04/01/2021,20.108,55.505
2811,04/01/2021,22.839,52.774
2812,04/01/2021,28.6,53.45
2813,04/01/2021,24.013,36.375
2814,04/01/2021,28.454,19.98
2815,04/01/2021,22.632,31.831
2816,04/01/2021,26.546,14.519
2817,04/01/2021,20.06,19.411
2818,04/01/2021,18.652,61.616
2819,04/01/2021,18.65,34.081
2820,04/01/2021,19.696,31.79
2821,04/01/2021,25.145,31.129
2822,04/01/2021,23.557,30.33
2823,04/01/2021,19.973,10.753
2824,04/01/2021,19.322,60.482
2825,04/01/2021,21.345,20.378
2826,04/01/2021,24.908,45.469
2827,04/01/2021,27.919,21.028
2828,04/01/2021,22.878,59.581
2829,04/01/2021,24.462,56.346
2830,04/01/2021,23.385,28.163
2831,04/01/2021,25.48,61.983
2832,04/01/2021,28.84,3.252
2833,04/01/2021,21.793,27.992
2834,04/01/2021,20.731,23.368
2835,04/01/2021,19.282,16.478
2836,04/01/2021,28.905,59.24
2837,04/01/2021,20.472,59.304
2838,04/01/2021,26.024,62.827
2839,04/01/2021,23.503,3.004
2840,04/01/2021,21.823,10.068
2841,04/01/2021,26.831,23.03
2842,04/01/2021,24.857,44.336
2843,04/01/2021,21.621,59.794
2844,04/01/2021,19.605,60.946
2845,04/01/2021,28.332,35.682
2846,04/01/2021,25.261,23.347
2847,04/01/2021,23.073,12.694
2848,04/01/2021,26.45,47.308
2849,04/01/2021,22.218,13.954
2850,04/01/2021,23.252,10.246
2851,04/01/2021,26.264,51.901
2852,04/01/2021,26.028,42.423
2853,04/01/2021,18.334,14.543
2854,04/01/2021,28.581,44.035
2855,04/01/2021,23.356,52.789
2856,04/01/2021,22.618,10.57
2857,04/01/2021,21.1,31.506
2858,04/01/2021,23.7,24.879
2859,04/01/2021,20.395,46.338
2860,04/01/2021,27.954,47.639
2861,04/01/2021,27.355,33.525
2862,04/01/2021,24.598,59.879
2863,04/01/2021,21.015,52.042
2864,04/01/2021,21.629,56.075
2865,04/01/2021,22.297,13.543
2866,04/01/2021,18.664,37.179
2867,04/01/2021,22.942,47.919
2868,04/01/2021,21.274,4.571
2869,04/01/2021,24.102,43.489
2870,04/01/2021,24.527,19.03
2871,04/01/2021,21.7,4.866
2872,04/01/2021,26.593,48.81
2873,04/01/2021,22.542,38.193
2874,04/01/2021,19.279,43.739
2875,04/01/2021,28.325,51.199
2876,04/01/2021,24.842,20.166
2877,04/01/2021,24.072,14.068
2878,04/01/2021,22.748,59.314
2879,04/01/2021,22.272,26.175
2880,04/01/2021,27.343,43.964
2881,04/01/2021,21.71,34.469
2882,04/01/2021,24.012,22.251
2883,04/01/2021,20.257,16.624
2884,04/01/2021,21.793,58.043
2885,04/01/2021,19.426,14.959
2886,04/01/2021,23.627,42.243
2887,04/01/2021,18.112,20.002
2888,04/01/2021,27.454,16.322
2889,04/01/2021,18.799,41.355
2890,04/01/2021,27.547,42.582
2891,04/01/2021,20.435,18.368
2892,04/01/2021,22.524,32.681
2893,04/01/2021,20.088,60.219
2894,04/01/2021,22.912,44.252
2895,04/01/2021,25.854,12.184
2896,04/01/2021,28.399,29.432
2897,04/01/2021,26.118,54.927
2898,04/01/2021,28.616,59.139
2899,04/01/2021,18.853,8.306
2900,04/01/2021,26.45,62.576
2901,04/01/2021,28.329,40.407
2902,04/01/2021,25.909,19.82
2903,04/01/2021,22.727,32.868
2904,04/01/2021,26.603,37.429
2905,04/01/2021,25.038,19.365
2906,04/01/2021,20.192,35.04
2907,04/01/2021,19.516,38.263
2908,04/01/2021,24.331,37.057
2909,04/01/2021,26.751,23.598
2910,04/01/2021,26.442,42.725
2911,04/01/2021,28.896,47.613
2912,04/01/2021,24.503,26.911
2913,04/01/2021,25.126,7.902
2914,04/01/2021,26.014,7.486
2915,04/01/2021,28.969,47.768
2916,04/01/2021,19.503,20.799
2917,04/01/2021,20.449,11.934
2918,04/01/2021,18.53,58.929
2919,04/01/2021,24.662,16.384
2920,04/01/2021,28.048,59.094
2921,04/01/2021,25.357,45.422
2922,04/01/2021,26.764,55.74
2923,04/01/2021,27.545,6.816
2924,04/01/2021,24.583,13.463
2925,04/01/2021,18.656,13.489
2926,04/01/2021,20.217,7.234
2927,04/01/2021,22.259,52.253
2928,04/01/2021,22.222,57.142
2929,04/01/2021,26.512,58.775
2930,04/01/2021,21.731,16.482
2931,04/01/2021,22.95,5.784
2932,04/01/2021,24.834,19.534
2933,04/01/2021,28.992,19.576
2934,04/01/2021,24.747,9.04
2935,04/01/2021,21.223,15.736
2936,04/01/2021,21.226,25.355
2937,04/01/2021,26.691,39.096
2938,04/01/2021,20.123,19.456
2939,04/01/2021,19.099,25.991
2940,04/01/2021,20.095,57.278
2941,04/01/2021,21.212,18.271
2942,04/01/2021,18.058,40.121
2943,04/01/2021,25.095,9.418
2944,04/01/2021,25.067,6.104
2945,04/01/2021,23.079,12.712
2946,04/01/2021,28.812,27.183
2947,04/01/2021,24.982,31.027
2948,04/01/2021,22.481,32.339
2949,04/01/2021,22.479,18.144
2950,04/01/2021,19.582,30.902
2951,04/01/2021,22.218,13.068
2952,04/01/2021,26.726,14.683
2953,04/01/2021,23.255,32.64
2954,04/01/2021,21.977,51.99
2955,04/01/2021,23.554,25.672
2956,04/01/2021,20.445,9.813
2957,04/01/2021,25.552,37.229
2958,04/01/2021,19.816,56.661
2959,04/01/2021,25.07,2.219
2960,04/01/2021,28.985,42.633
2961,04/01/2021,24.188,41.575
2962,04/01/2021,21.473,46.729
2963,04/01/2021,28.168,32.052
2964,04/01/2021,18.134,13.762
2965,04/01/2021,24.532,56.604
2966,04/01/2021,28.549,57.83
2967,04/01/2021,26.371,49.971
2968,04/01/2021,18.199,8.823
2969,04/01/2021,20.758,32.797
2970,04/01/2021,18.104,60.959
2971,04/01/2021,27.795,32.517
2972,04/01/2021,24.133,7.567
2973,04/01/2021,18.757,25.385
2974,04/01/2021,23.38,60.821
2975,04/01/2021,27.821,4.571
2976,04/01/2021,20.405,18.634
2977,04/01/2021,18.217,26.668
2978,04/01/2021,24.053,11.184
2979,04/01/2021,19.133,9.246
2980,04/01/2021,26.112,35.914
2981,04/01/2021,26.869,15.398
2982,04/01/2021,24.988,55.644
2983,04/01/2021,28.337,33.783
2984,04/01/2021,19.454,27.355
2985,04/01/2021,23.026,9.693
2986,04/01/2021,26.847,20.236
2987,04/01/2021,21.254,62.378
2988,04/01/2021,25.736,4.232
2989,04/01/2021,28.862,10.156
2990,04/01/2021,27.37,62.242
2991,04/01/2021,20.9,48.422
2992,04/01/2021,28.933,46.572
2993,04/01/2021,26.215,52.516
2994,04/01/2021,25.576,57.829
2995,04/01/2021,24.088,32.943
2996,04/01/2021,27.901,30.12
2997,04/01/2021,26.51,31.275
2998,04/01/2021,21.282,15.012
2999,04/01/2021,20.168,5.789
3000,04/01/2021,25.508,2.299
3001,04/01/2021,26.362,49.503
3002,04/01/2021,26.815,36.746
3003,04/01/2021,24.342,13.682
3004,04/01/2021,25.853,14.371
3005,04/01/2021,18.777,34.952
3006,04/01/2021,24.793,49.15
3007,04/01/2021,23.878,25.087
3008,04/01/2021,25.991,11.313
3009,04/01/2021,18.88,25.12
3010,04/01/2021,27.144,53.671
3011,04/01/2021,27.808,35.283
3012,04/01/2021,24.129,47.355
3013,04/01/2021,18.724,36.194
3014,04/01/2021,27.586,32.149
3015,04/01/2021,28.315,43.202
3016,04/01/2021,19.914,21.058
3017,04/01/2021,23.051,43.933
3018,04/01/2021,27.215,18.289
3019,04/01/2021,24.251,28.281
3020,04/01/2021,19.478,34.683
3021,04/01/2021,23.839,49.805
3022,04/01/2021,21.293,53.11
3023,04/01/2021,22.974,3.111
3024,04/01/2021,21.47,14.033
3025,04/01/2021,23.442,10.547
3026,04/01/2021,27.432,47.633
3027,04/01/2021,24.302,53.957
3028,04/01/2021,21.184,33.27
3029,04/01/2021,23.148,10.921
3030,04/01/2021,20.374,46.759
3031,04/01/2021,21.023,21.39
3032,04/01/2021,27.833,56.739
3033,04/01/2021,28.422,10.568
3034,04/01/2021,22.786,15.891
3035,04/01/2021,26.604,42.042
3036,04/01/2021,23.429,28.518
3037,04/01/2021,21.885,56.218
3038,04/01/2021,22.2,32.81
3039,04/01/2021,28.533,19.402
3040,04/01/2021,24.013,15.931
3041,04/01/2021,20.004,22.851
3042,04/01/2021,21.109,30.592
3043,04/01/2021,25.16,44.818
3044,04/01/2021,28.515,51.081
3045,04/01/2021,23.508,46.325
3046,04/01/2021,21.766,55.919
3047,04/01/2021,22.282,30.963
3048,04/01/2021,23.04,11.564
3049,04/01/2021,21.804,60.008
3050,04/01/2021,27.77,26.66
3051,04/01/2021,23.563,7.062
3052,04/01/2021,19.47,8.021
3053,04/01/2021,22.849,23.28
3054,04/01/2021,24.833,49.389
3055,04/01/2021,24.855,34.633
3056,04/01/2021,26.451,11.606
3057,04/01/2021,27.053,47.899
3058,04/01/2021,25.016,33.383
3059,04/01/2021,24.966,37.714
3060,04/01/2021,23.893,60.075
3061,04/01/2021,25.92,21.675
3062,04/01/2021,25.268,41.571
3063,04/01/2021,23.325,19.752
3064,04/01/2021,26.799,61.96
3065,04/01/2021,19.701,51.441
3066,04/01/2021,19.452,62.235
3067,04/01/2021,19.204,47.758
3068,04/01/2021,23.239,37.013
3069,04/01/2021,27.317,23.465
3070,04/01/2021,24.144,42.275
3071,04/01/2021,23.159,35.024
3072,04/01/2021,23.14,28.739
3073,04/01/2021,24.287,2.313
3074,04/01/2021,25.172,9.814
3075,04/01/2021,19.33,22.588
3076,04/01/2021,20.396,30.029
3077,04/01/2021,24.851,45.48
3078,04/01/2021,23.423,53.278
3079,04/01/2021,20.359,10.429
3080,04/01/2021,22.056,34.62
3081,04/01/2021,20.899,22.356
3082,04/01/2021,20.767,58.446
3083,04/01/2021,25.331,45.716
3084,04/01/2021,27.331,54.191
3085,04/01/2021,20.241,34.893
3086,04/01/2021,22.755,50.578
3087,04/01/2021,22.141,48.46
3088,04/01/2021,26.247,22.972
3089,04/01/2021,27.628,19.088
3090,04/01/2021,23.362,41.756
3091,04/01/2021,27.635,32.482
3092,04/01/2021,28.583,55.723
3093,04/01/2021,22.194,47.088
3094,04/01/2021,18.58,60.002
3095,04/01/2021,20.23,55.445
3096,04/01/2021,27.754,48.382
3097,04/01/2021,20.523,52.567
3098,04/01/2021,28.291,18.144
3099,04/01/2021,18.329,5.201
3100,04/01/2021,19.343,21.496
3101,04/01/2021,19.35,27.904
3102,04/01/2021,18.154,3.022
3103,04/01/2021,23.231,24.972
3104,04/01/2021,25.232,8.746
3105,04/01/2021,24.459,3.084
3106,04/01/2021,22.865,32.879
3107,04/01/2021,19.828,48.834
3108,04/01/2021,24.581,24.303
3109,04/01/2021,20.251,60.184
3110,04/01/2021,18.465,7.672
3111,04/01/2021,28.53,4.577
3112,04/01/2021,24.878,53.045
3113,04/01/2021,27.346,8.159
3114,04/01/2021,18.008,23.216
3115,04/01/2021,27.071,54.527
3116,04/01/2021,28.121,25.146
3117,04/01/2021,23.942,25.459
3118,04/01/2021,23.32,6.863
3119,04/01/2021,18.88,61.149
3120,04/01/2021,28.487,46.096
3121,04/01/2021,20.434,42.13
3122,04/01/2021,27.783,26.704
3123,04/01/2021,21.03,30.943
3124,04/01/2021,25.645,60.502
3125,04/01/2021,23.898,50.474
3126,04/01/2021,22.74,34.84
3127,04/01/2021,22.858,36.682
3128,04/01/2021,24.321,4.829
3129,04/01/2021,27.2,54.327
3130,04/01/2021,19.122,54.182
3131,04/01/2021,18.569,36.251
3132,04/01/2021,25.125,20.275
3133,04/01/2021,22.295,61.705
3134,04/01/2021,24.819,14.277
3135,04/01/2021,22.582,25.093
3136,04/01/2021,22.666,55.41
3137,04/01/2021,23.755,22.79
3138,04/01/2021,28.412,61.767
3139,04/01/2021,18.756,30.233
3140,04/01/2021,19.021,42.361
3141,04/01/2021,26.274,60.104
3142,04/01/2021,28.928,2.654
3143,04/01/2021,20.993,48.699
3144,04/01/2021,24.184,6.039
3145,04/01/2021,26.373,18.753
3146,04/01/2021,24.007,62.356
3147,04/01/2021,25.491,40.664
3148,04/01/2021,28.727,37.495
3149,04/01/2021,19.655,17.413
3150,04/01/2021,28.75,42.719
3151,04/01/2021,27.205,16.717
3152,04/01/2021,25.23,15.641
3153,04/01/2021,27.557,21.161
3154,04/01/2021,23.942,57.202
